run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.020182,200,6.305152
1,200,0.020899,200,6.363699
2,200,0.021949,200,6.138388
3,200,0.019424,200,6.357593
4,200,0.021078,200,9.297227
5,200,0.021281,200,6.337374
6,200,0.017517,200,13.347864
