run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023202,200,6.221843
1,200,0.017524,200,15.002543
2,200,0.023285,200,6.344559
3,200,0.022734,200,6.339784
4,200,0.022484,200,6.323226
5,200,0.037873,200,6.387042
6,200,0.027773,200,15.033556
