run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024688,200,10.517198
1,200,0.024696,200,7.790088
2,200,0.033289,200,13.116016
3,200,0.022522,200,11.73878
4,200,0.061428,200,13.357572
5,200,0.026327,200,7.950791
6,200,0.033657,200,16.418507
