Idle Energy:
kernel_processes: 10383.64799999999
system_processes: 38784.48800000003
policy: 242.54399999999941
sidecar: 2467.6919999999996
rabbitmq: 562.0639999999986
orchestrator: 183.9520000000002
policy-enforcer: 209.82
surf: 585.1640000000007
vu: 609.8839999999987
api-gateway: 161.6679999999998
uva: 628.3680000000004
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9748.019999999995
system_processes: 42476.371999999945
policy: 202.25200000000095
sidecar: 2126.2198715000022
rabbitmq: 533.1920000000006
orchestrator: 151.69999999999973
policy-enforcer: 173.12400000000014
surf: 464.4760000000004
vu: 420.94799999999935
api-gateway: 108.76400000000034
uva: 596.9159999999986
sql-query: 121.15975620000003
sql-algorithm: 103.62963090000001
