Idle Energy:
kernel_processes: 10303.320000000007
system_processes: 38256.94000000101
policy: 236.4959999999902
sidecar: 2455.7399999999925
rabbitmq: 512.3440000000222
orchestrator: 141.62400000000815
policy-enforcer: 179.89600000000792
surf: 578.9520000000452
vu: 564.4439999999913
api-gateway: 135.5279999999983
uva: 608.2999999999658
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9742.44000000006
system_processes: 42624.11200000033
policy: 190.4679999999941
sidecar: 2059.4920988000877
rabbitmq: 520.887999999999
orchestrator: 158.13600000000122
policy-enforcer: 183.83600000000186
surf: 480.60800000004474
vu: 376.71600000000245
api-gateway: 131.5079999999979
uva: 628.1919999999722
sql-query: 0
sql-algorithm: 0
