run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023045,200,5.215226
1,200,0.021838,200,5.108954
2,200,0.021821,200,5.126215
3,200,0.021281,200,5.100331
4,200,0.020517,200,5.090167
5,200,0.021724,200,6.140461
6,200,0.021152,200,5.124958
