Idle Energy:
policy: 212.7039999999979
system_processes: 43526.284000000174
policy-enforcer: 178.18400000000003
orchestrator: 155.4799999999996
sidecar: 2300.0707433999946
rabbitmq: 576.6040000000063
surf: 496.2320000000096
uva: 633.2200000000029
vu: 474.2359999999885
api-gateway: 129.95999999999884
sql-query: 78.49447775
sql-algorithm: 63.18499925

Active Energy:
policy: 186.4719999999979
system_processes: 44568.88183769969
policy-enforcer: 164.32000000000005
orchestrator: 145.23199999999977
sidecar: 2067.358387000008
rabbitmq: 517.7799999999953
surf: 427.5160000000048
uva: 626.6760000000072
vu: 425.70399999999825
api-gateway: 123.06399999999802
sql-query: 31.9412104
sql-algorithm: 30.429834199999995
