run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.019964,200,6.155352
1,200,0.019556,200,6.18949
2,200,0.022197,200,6.159078
3,200,0.020411,200,6.231279
4,200,0.021595,200,6.222899
5,200,0.022273,200,6.245499
6,200,0.024128,200,6.347231
