time,etcd_cpu,jaeger_cpu,linkerd-proxy_cpu,policy_cpu,policy-enforcer_cpu,rabbitmq_cpu,sidecar_cpu,surf_cpu,uva_cpu,vu_cpu,etcd_memory,jaeger_memory,linkerd-proxy_memory,policy_memory,policy-enforcer_memory,rabbitmq_memory,sidecar_memory,surf_memory,uva_memory,vu_memory,etcd_memory_rss,jaeger_memory_rss,linkerd-proxy_memory_rss,policy_memory_rss,policy-enforcer_memory_rss,rabbitmq_memory_rss,sidecar_memory_rss,surf_memory_rss,uva_memory_rss,vu_memory_rss,etcd_memory_cache,jaeger_memory_cache,linkerd-proxy_memory_cache,policy_memory_cache,policy-enforcer_memory_cache,rabbitmq_memory_cache,sidecar_memory_cache,surf_memory_cache,uva_memory_cache,vu_memory_cache,etcd_energy,jaeger_energy,linkerd-proxy_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,sidecar_energy,sql-algorithm_energy,sql-query_energy,surf_energy,uva_energy,vu_energy
1734421677.122,0.04440565884630116,0.0004864097497783864,0.00594785458016843,0.0005420608930786361,0.0001966218483181768,0.02293549479179924,0.0009580512921370289,0.0007196944792447993,0.0007387903833835683,0.000730338598969044,149910.4420123446,162427.2735178498,599048.3128232847,40238.80815419989,94319.93547437448,322516.78080769756,159634.55850951126,10746.065077187779,19291.929035189125,17536.41125935675,120799.45371003922,48117.60694923946,195687.08940714234,20220.591356615954,43616.11212336447,115088.77459512198,170252.3967824832,39882.12668997761,19722.86163429985,50279.49816566588,10226.367429069336,54374.44760616747,57281.30943653163,31443.947109600038,21397.979974245525,320502.41806838225,21296.610662305866,0,707.9606985390504,1116.9638474404323,0.8857898696155682,0,0,0.30628915503201737,0,0.972895215963399,0,0,0,0,0,0
1734421682.122,0.04485304553296965,0.0004917377599787815,0.006014196188530182,0.000548021566223592,0.00019894294166443463,0.023225290054368807,0.0009694316810003381,0.000727616587114755,0.0007478636578425523,0.0007390256335639187,151288.2879685141,164252.11644974086,605796.865980231,40670.446302790675,95433.36908575406,326290.2695477274,161531.2077086401,10859.192417863269,19517.781314414715,17736.8455416544,121843.55704717748,48675.77933732678,197836.05187469628,20437.495857940496,44139.113435652085,116435.32838978319,172279.2285838756,40301.97887777963,19953.75887867767,50854.17305097025,10342.082777877475,54961.49409127838,57966.382124928845,31781.243558907467,21650.580127109555,324315.03872410697,21548.98208979737,0,716.248855574852,1131.1835412139205,0.8979536719411849,0,0,0.310502857805241,0,0.9862551622626866,0,0,0,0,0,0
1734421687.122,0.04680266915888576,0.0004970657701791766,0.006122204853030648,0.0005539822393685479,0.00020126403501069241,0.02351508531693837,0.0009574342286845942,0.0007355386949847106,0.0007569369323015366,0.0007477126681587935,154670.9919987393,166076.9593816319,608198.820429186,41102.084451381466,96546.80269713364,330063.75828775717,183920.27986897356,10972.319758538757,19743.633593640305,17937.279823952038,125032.15398271092,49233.951725414096,198499.3656863384,20654.400359265037,44662.114747939675,117781.88218444437,190106.480532543,40721.83106558164,20184.656123055487,51428.8479362746,10384.228649710067,55548.54057638929,58651.45481332607,32118.540008214895,21903.18027997358,328127.65937983163,21801.35351728888,0,724.5370126106534,1145.4032349874094,0.9101174742668016,0,0,0.31471656057846453,0,0.9996151085619742,0,0,0,0,0,0
1734421692.122,0.04736204389327569,0.0005023937803795718,0.006176299758761699,0.0005599429125135038,0.00020358512835695023,0.02380488057950794,0.0009685415066686318,0.000743460802854666,0.0007660102067605206,0.0007563997027536682,156448.14006182394,167901.80231352293,630709.77360481,41533.72259997226,97660.23630851322,333837.247027787,186052.67457650747,11085.447099214247,19969.48587286589,18137.714106249685,126465.17422759839,49792.12411350142,200763.09697821602,20871.304860589582,45185.11606022729,119128.43597910559,192315.03244169726,41141.68325338366,20415.5533674333,52003.52282157896,10504.784557451492,56135.58706150021,59336.527501723285,32455.836457522328,22155.780432837608,331940.2800355563,22053.724944780388,0,732.8251696464547,1159.622928760898,0.9218253246174504,0,0,0.3179586986596291,0,1.0167355248396879,0,0,0,0,0,0
1734421697.122,0.047921418627665614,0.0005077217905799669,0.006205563716776185,0.0005659035856584596,0.00020590622170320804,0.024094675842077504,0.0009796487846526693,0.0007513829107246217,0.000775083481219505,0.0007650867373485431,158225.2881249086,169726.64524541397,631398.0658811558,41965.36074856306,98773.66991989283,337610.7357678167,188185.06928404138,11198.574439889733,20195.33815209148,18338.14838854733,127898.19447248585,50350.29650158874,199948.47612424794,21088.209361914123,45708.11737251489,120474.98977376676,194523.58435085148,41561.53544118566,20646.450611811117,52578.19770688334,10625.340465192921,56722.63354661112,59993.615567401896,32793.132906829764,22408.380585701638,335752.900691281,22306.09637227189,0,741.1133266822562,1173.8426225343867,0.9339831133527792,0,0,0.3221590597958191,0,1.0301450671690162,0,0,0,0,0,0
1734421702.122,0.048480793362055546,0.0005130498007803621,0.006272160961509973,0.0005153439665734487,0.00020822731504946588,0.024384471104647067,0.0009907560626367068,0.0007593050185945773,0.000784156755678489,0.0007737737719434178,160002.43618799327,171551.488177305,638054.3063051362,35881.87694771146,99887.10353127241,341384.22450784646,190317.4639915753,11311.701780565223,20421.19043131707,18538.58267084498,129331.21471737331,50908.46888967606,201923.0226776873,18042.427126441966,46231.118684802495,121821.54356842795,196732.13626000573,41981.38762898768,20877.34785618893,53152.872592187705,10745.896372934349,57309.68003172203,60675.839977133386,28033.421147709203,22660.980738565668,339565.5213470057,22558.467799763395,0,749.4014837180576,1188.0623163078753,0.946140902088108,0,0,0.32635942093200915,0,1.0435546094983448,0,0,0,0,0,0
1734421707.122,0.048993493460617904,0.000518377810980757,0.006361460987295818,0.0005206680739545863,0.00021054840839572364,0.02467426636721663,0.0009980882301708811,0.0007672271264645327,0.000793230030137473,0.0007824608065382924,156555.8234911681,173376.33110919603,633977.5872312362,36249.30266460685,101000.53714265197,345157.71324787627,185550.35370333755,11424.829121240713,20647.042710542664,18739.01695314262,125647.56514430311,51466.64127776339,196176.58770262895,18227.17921538999,46754.11999709011,123168.09736308917,192946.664727605,42401.2398167897,21108.245100566754,53727.547477492066,10843.828016090749,57896.72651683294,61333.13007056006,28320.4797059122,22913.58089142969,343378.14200273046,22810.839227254903,0,757.6896407538593,1202.2820100813638,0.9582986908234368,0,0,0.33055978206819914,0,1.0569641518276731,0,0,0,0,0,0
1734421712.122,0.0495523023183823,0.0005237058211811521,0.006419639917883926,0.000525992181335724,0.00021286950174198146,0.024964061629786198,0.001009153261479031,0.0007751492343344884,0.0008023033045964573,0.0007911478411331672,158277.5497398782,175201.1740410871,632344.8277188466,36616.72838150224,102113.97075403157,348931.20198790607,187606.6817248928,11537.956461916201,20872.894989768247,18939.451235440265,127026.30053732845,52024.81366585069,197156.7430749306,18411.93130433802,47277.1213093777,124514.65115775036,195089.13253391013,42821.0920045917,21339.142344944565,54302.22236279642,10964.14687496594,58483.773001943846,62017.54148999281,28607.5382641152,23166.18104429372,347190.7626584551,23063.210654746406,0,765.9777977896605,1216.5017038548524,0.9704564795587656,0,0,0.3347601432043891,0,1.0703736941570017,0,0,0,0,0,0
1734421717.122,0.05011111117614669,0.0005290338313815473,0.006436604678534023,0.0005313162887168616,0.0002151905950882393,0.02525385689235576,0.0010202182927871808,0.000783071342204444,0.0008113765790554414,0.000799834875728042,159999.27598858826,177026.01697297813,633275.4594180719,36984.15409839762,103227.40436541116,352704.6907279359,189663.00974644814,11651.083802591693,21098.74726899384,19139.885517737912,128405.0359303538,52582.98605393802,197852.3430080804,18596.683393286046,47800.12262166531,125861.20495241156,197231.6003402153,43240.94419239373,21570.039589322383,54876.897248100795,11084.465733841129,59070.81948705477,61687.981510316655,28894.59682231819,23418.78119715775,351003.3833141798,23315.582082237914,0,774.2659548254621,1230.721397628341,0.9826142682940944,0,0,0.3389605043405792,0,1.0837832364863298,0,0,0,0,0,0
1734421722.122,0.05066992003391108,0.0005343618415819425,0.006477997115820676,0.0005366403960979994,0.00021751168843449706,0.025543652154925323,0.0010312833240953305,0.0007909934500743994,0.0008204498535144255,0.0008085219103229169,161721.00223729835,178850.85990486917,618560.2148134793,37351.579815293015,104340.83797679073,356478.1794679656,191719.3377680034,11764.211143267179,21324.59954821943,19340.31980003556,129783.77132337914,53141.15844202534,195432.63325786407,18781.435482234076,48323.123933952906,127207.75874707274,199374.0681465204,43660.79638019574,21800.936833700198,55451.572133405156,11204.78459271632,59657.86597216568,61322.37218218344,29181.655380521195,23671.381350021773,354816.0039699045,23567.95350972942,0,782.5541118612634,1244.9410914018297,0.9962363407816932,0,0,0.3383540939139533,0,1.0875996183591727,0,0,0,0,0,0
1734421727.122,0.05122872889167548,0.0005396898517823376,0.0065446871033523766,0.000541964503479137,0.00021983278178075492,0.02583344741749489,0.0010278953779122154,0.0007989155579443551,0.0008295231279734096,0.0008172089449177916,163442.72848600842,180675.7028367602,624649.8273472646,37719.00553218841,105454.27158817033,360251.66820799536,191398.92402099635,11877.338483942669,21550.451827445024,19540.754082333202,131162.5067164045,53699.33083011265,197424.62899597207,18966.187571182105,48846.12524624052,128554.31254173393,199403.1937153192,44080.648567997756,22031.83407807802,56026.247018709524,11325.10345159151,60244.91245727659,61982.63900311356,29468.713938724195,23923.981502885807,358628.62462562916,23820.324937220925,0,790.8422688970651,1259.1607851753183,1.0084120242887988,0,0,0.34249347243662404,0,1.100891914768677,0,0,0,0,0,0
1734421732.122,0.051787537749439866,0.0005447435570648191,0.006611377090884077,0.0005472886108602745,0.0002221538751270127,0.02612324268006445,0.0010274083563146224,0.0007165246458333334,0.0008385964024323939,0.0008258959795126664,165164.45473471849,145534.36269609592,630739.43988105,38086.4312490838,106567.7051995499,364025.15694802516,186453.10206770463,10700.799999999997,21776.304106670606,19741.18836463085,132541.24210942982,43720.32317039373,199416.62473408008,19150.93966013013,49369.126558528114,129900.86633639513,193101.06088991533,39714.133333333324,22262.73132245583,56600.921904013885,11445.422310466696,48580.088643128795,62642.905824043686,29755.77249692719,24176.58165574983,362441.2452813539,19624.32122847782,0,799.1304259328663,1273.3804789488072,1.0205877077959045,0,0,0.3466328509592948,0,1.114184211178181,0,0,0,0,0,0
1734421737.122,0.05234634660720426,0.000550068737886017,0.006648672734101522,0.0005526127182414123,0.00020961856347212924,0.02641303794263402,0.0010366289688791977,0.0007165246458333334,0.0008716854947856908,0.0008345830141075409,166886.18098342858,146977.90969577784,584675.6947917679,38453.85696597919,86803.35703628247,367798.6456880549,183756.55048716784,10700.799999999997,23308.562896137246,19941.622646928496,133919.97750245518,44169.80746695433,226639.18949420354,19335.69174907816,60094.30498541859,131247.4201310563,191083.85275156918,39714.133333333324,23721.968558596953,57175.59678931826,11565.741169341887,49040.760482042344,52645.993902799295,30042.831055130187,19689.302860023763,366253.86593707855,19830.432541395516,0,691.5149262962357,1287.6001727222954,1.03276339130301,0,0,0.3507722294819655,0,1.1274765075876854,0,0,0,0,0,0
1734421742.122,0.05290515546496865,0.0005553939187072148,0.006715028787018774,0.0005579368256225499,0.00021178765262716925,0.026702833205203582,0.0010459806246320505,0.0008428303093321506,0.000881031843213696,0.0008432700487024159,168607.90723213865,148421.45669545978,590175.0161228392,38821.282682874575,87701.58006219067,371572.13442808477,185431.89256498605,10504.989404030352,23549.52400148124,20142.056929226135,135298.7128954805,44619.29176351493,228900.3098514359,19520.44383802618,60733.38469892638,132593.97392571752,192861.50286037082,38964.72165399306,23967.203401700997,57750.271674622614,11686.060028217076,49501.432320955886,53195.462762663396,30329.889613333184,19893.043657577957,370066.4865928032,20036.54385431321,0,698.6637240039581,1301.819866495784,1.0449390748101157,0,0,0.3549116080046363,0,1.1407688039971895,0,0,0,0,0,0
1734421747.122,0.05107396275430754,0.0005607190995284129,0.0068137575332752436,0.0005632609330036874,0.00021395674178220926,0.026992628467773144,0.0010553322803849036,0.0008509569037514022,0.0008903781916417011,0.0008519570832972906,164182.21168088674,149865.0036951417,583315.2822841513,39188.70839976997,88599.80308809887,375345.6231681145,187107.2346428043,10504.989404030352,23790.485106825232,20342.491211523782,133329.351439422,45068.776060075514,253175.06378429022,19705.19592697421,61372.464412434165,133940.5277203787,194639.1529691725,38964.72165399306,24212.438244805042,58324.946559926975,10826.489096421632,49962.10415986944,53744.93162252748,30616.948171536184,20096.784455132147,373879.10724852793,20242.655167230907,0,705.8125217116806,1316.039560269273,1.0571147583172211,0,0,0.359050986527307,0,1.1540611004066936,0,0,0,0,0,0
1734421752.122,0.051370478229057395,0.0005660442803496107,0.006883090359992529,0.0005685850403848252,0.00021612583093724927,0.02728242373034271,0.0010646839361377566,0.0008590834981706539,0.0008997245400697063,0.0008606441178921654,165229.28227998083,151308.5506948236,589297.200636136,39556.13411666536,89498.02611400708,379119.11190814426,188782.57672062254,10504.989404030352,24031.446212169227,20542.925493821425,134340.6462161698,45518.2603566361,255755.12544435955,19889.94801592224,62011.54412594196,135287.0815150399,196416.80307797412,38964.72165399306,24457.673087909086,58899.621445231336,10839.268859267806,50422.77599878299,54294.40048239158,30904.006729739183,20300.525252686344,377691.7279042526,20448.766480148606,0,712.961319419403,1330.2592540427615,1.065464469702742,0,0,0.3662001155077005,0,1.1706433146138315,0,0,0,0,0,0
1734421757.122,0.05396490566012752,0.0005713694611708085,0.006930570200669653,0.0005739091477659628,0.00021829492009228929,0.02432944622916667,0.0010740355918906095,0.0008672100925899057,0.0009090708884977114,0.0008693311524870401,821544.1693815897,152752.09769450553,583582.5783453619,39923.55983356074,90396.24913991528,340667.7333333334,190457.91879844078,10504.989404030352,24272.40731751322,20743.359776119072,239054.93325719313,45967.7446531967,257196.2408832369,20074.700104870266,62650.62383944976,121565.86666666668,198194.4531867758,38964.72165399306,24702.90793101313,59474.296330535704,11023.6149595973,50883.44783769654,53406.518043326905,31191.065287942176,20504.266050240534,338841.60000000003,20654.8777930663,0,720.1101171271256,1344.47894781625,1.0775965880344405,0,0,0.37037497716514434,0,1.1839730723119637,0,0,0,0,0,0
1734421762.122,0.05451672283209106,0.0005766946419920065,0.006999665739955047,0.0005792332551471005,0.00022046400924732935,0.02432944622916667,0.0011077154629584908,0.0008753366870091571,0.0009184172369257165,0.0008780181870819149,829729.3825641164,154195.64469418745,589448.1583151388,44091.08602744669,91294.4721658235,340667.7333333334,190013.66090523216,10504.989404030352,24513.368422857213,20943.794058416715,241429.3265945927,46417.228949757286,259764.97323240052,20750.9721938183,63289.70355295755,121565.86666666668,198088.2262164664,38964.72165399306,24948.142774117176,60048.971215840065,11133.43762668177,51344.1196766101,53940.5871895012,34447.02698435967,20708.00684779473,338841.60000000003,20860.989105983997,0,727.2589148348479,1358.6986415897384,1.0897287063661387,0,0,0.37454983882258813,0,1.197302830010096,0,0,0,0,0,0
1734421767.122,0.0550685400040546,0.0005820198228132044,0.007054097212526462,0.0005845573625282381,0.0002226330984023693,0.02257304128982793,0.0011186555263504264,0.0008834632814284088,0.0009277635853537217,0.0008867052216767897,837914.5957466433,155639.1916938694,588069.8978667818,44091.08602744669,92192.69519173168,301495.74107470404,191889.1382353204,10504.989404030352,24754.329528201204,21144.228340714362,243803.71993199232,46866.713246317886,258948.78824979925,20935.72428276632,63928.78326646534,108101.00119676607,200043.84002078732,38964.72165399306,25193.37761722122,60623.64610114443,11243.260293766243,51804.79151552364,54444.15101483461,34447.02698435967,20911.74764534892,303815.63435568253,21067.10041890169,0,734.4077125425704,1372.9183353632272,1.101860824697837,0,0,0.37872470048003193,0,1.2106325877082282,0,0,0,0,0,0
1734421772.122,0.05562035717601815,0.0005873450036344024,0.007123060876315567,0.0005898814699093757,0.00022480218755740932,0.022803765212471447,0.0011490597607772806,0.0008915898758476604,0.0009371099337817267,0.0007887560833333334,846099.8089291699,157082.7386935513,593865.837310275,44091.08602744669,93090.91821763989,304398.8168482157,186969.4709267962,10504.989404030352,24995.290633545203,18884.26666666667,246178.11326939194,47316.197542878486,261484.9788240474,21120.476371714347,64567.86297997313,109141.89615782932,191781.114658839,38964.72165399306,25438.61246032527,54144.00000000001,11353.08296085071,52265.46335443719,54977.926890247116,34447.02698435967,21115.488442903115,306741.04817601753,21186.21210444105,0,741.5565102502931,1212.5866666666668,1.1139929430295354,0,0,0.38289956213747584,0,1.2239623454063606,0,0,0,0,0,0
1734421777.122,0.0551073444165693,0.0005926701844556003,0.007192024540104672,0.0005413796507804181,0.0002269712767124493,0.023034489135114973,0.0011601832313552234,0.0008997164702669121,0.0009464562822097319,0.000956460105455416,850385.3866784764,158526.2856932332,599661.7767537683,38051.50992805419,93989.14124354807,307301.89262172737,188778.16923981358,10504.989404030352,25236.2517388892,19073.90734510387,244880.64333346867,47765.68183943907,264021.1693982956,18678.56479275535,65206.94269348092,110182.79111889256,193636.4770680915,38964.72165399306,25683.847303429317,50025.58834572967,11390.282620431644,52726.135193350754,55511.70276565961,29716.03780559457,21319.229240457305,309666.4619963524,21391.397629399384,0,748.7053079580156,1085.1600558912544,1.1261250613612337,0,0,0.3870744237949197,0,1.2372921031044928,0,0,0,0,0,0
1734421782.122,0.055570957557717605,0.0005979953652767981,0.0072528573223913685,0.0005461851509963722,0.00022914036586748935,0.02326521305775849,0.0011911134844002863,0.0009078430646861637,0.0009558026306377371,0.0009656812544679832,858247.5777954384,159969.83269291514,601792.0056350686,38051.50992805419,94887.36426945629,310204.96839523903,187778.8994448842,10504.989404030352,25477.21284423319,21229.02487817389,246950.88186477643,48215.166135999665,269822.29783285945,18838.00925233172,65846.0224069887,111223.6860799558,194179.9386306389,38964.72165399306,25929.082146533357,55677.86611951782,11494.089639568238,53186.8070322643,56045.478641072084,29716.03780559457,21522.9700380115,312591.87581668736,21596.583154357708,0,755.8541056657378,1096.1555590117123,1.1416945630486477,0,0,0.3930179095273018,0,1.2511137134253394,0,0,0,0,0,0
1734421787.122,0.05726812690266483,0.0006033205460979961,0.00734755697488846,0.0005509906512123263,0.0002313094550225294,0.02349593698040201,0.0012024260946794667,0.0009159696591054152,0.0009651489790657421,0.0009749024034805505,862678.1586969229,161413.37969259705,611740.872099718,38051.50992805419,95785.58729536452,313108.0441687507,189561.4161947487,10504.989404030352,25718.173949577184,21229.02487817389,246440.53961140238,48664.65043256026,272727.7279156907,18997.453711908085,66485.1021204965,112264.58104101905,196023.210507987,38964.72165399306,26174.316989637406,55677.86611951782,11541.554742479198,53647.47887117787,56579.25451648458,29716.03780559457,21726.7108355657,315517.2896370223,21801.76867931604,0,763.0029033734605,1107.1510621321706,1.1538633187434717,0,0,0.3972122447052026,0,1.2644487135364577,0,0,0,0,0,0
1734421792.122,0.05782677010093511,0.000608645726919194,0.0074566683810474415,0.0005557961514282805,0.0002334785441775694,0.02372666090304553,0.0012137387049586468,0.000924096253524667,0.0009744953274937471,0.0009841235524931178,871237.3583805987,162856.926692279,620384.3559896208,38051.50992805419,96683.81032127271,348369.09282140085,191343.93294461316,10504.989404030352,25959.13505492118,21229.02487817389,249215.37719079785,49114.13472912086,275994.1572184407,19133.335149164002,67124.1818340043,124907.3953275893,197866.48238533514,38964.72165399306,26419.55183274145,55677.86611951782,11672.284939717545,54108.1507100914,57019.517451839936,29716.03780559457,21930.45163311989,319967.7807906906,22006.954204274367,0,770.151701081183,1118.1465652526288,1.166032074438296,0,0,0.4014065798831033,0,1.2777837136475765,0,0,0,0,0,0
1734421797.122,0.058378578553390244,0.0006139709077403919,0.007525190684640738,0.0005606016516442346,0.00023564763333260944,0.023957384825689054,0.0012562998455355645,0.0009322228479439186,0.0009838416759217524,0.0009933447015056853,882572.2879983063,164300.47369196088,616070.0991264135,38051.50992805419,97582.03334718091,348369.09282140085,200742.9465324618,10504.989404030352,26200.09616026517,21229.02487817389,254669.63989445503,49563.61902568145,278234.84144142945,19133.335149164002,67763.26154751208,124907.3953275893,206125.07502986767,38964.72165399306,26664.78667584549,55677.86611951782,11818.000981703633,54568.82254900495,57571.55223376542,29716.03780559457,22134.192430674084,322893.1946110256,22212.1397292327,0,777.3004987889053,1129.142068373087,1.17820083013312,0,0,0.4056009150610041,0,1.291118713758695,0,0,0,0,0,0
1734421802.122,0.05893038700584537,0.00061929608856159,0.007621647189424518,0.0005654071518601888,0.0002570889391543161,0.024188108748332573,0.001290210751717519,0.0009403494423631701,0.0009931880243497576,0.0010025658505182524,890074.0653100044,165744.0206916428,625650.8865209861,38051.50992805419,100766.50703975579,348369.09282140085,205862.65818680235,10504.989404030352,28915.332641279205,21229.02487817389,256389.1872586969,50013.103322242045,280627.03948373464,19133.335149164002,68402.34126101987,124907.3953275893,212819.9843832155,38964.72165399306,29428.181172485383,55677.86611951782,11917.443235974506,55029.494387918516,59826.15768235757,29716.03780559457,24448.89570650323,325818.6084313605,22417.325254191026,0,857.8557249266969,1140.1375714935455,1.1903695858279442,0,0,0.40979525023890484,0,1.3044537138698136,0,0,0,0,0,0
1734421807.122,0.059482195458300496,0.0005921764605021659,0.007718440763860313,0.0005702126520761429,0.0002592580283093561,0.024418832670976092,0.0013078037114988461,0.0009339126541596553,0.0010025343727777627,0.0010117869995308199,900385.9858793184,145305.12667654306,670361.484558179,38051.50992805419,101664.73006566397,348369.09282140085,206354.5776907711,9221.68364326539,28915.332641279205,21229.02487817389,260867.85394487416,43648.94482869943,275078.5599388804,19133.335149164002,69041.42097452767,124907.3953275893,211222.47025891102,34204.73096366565,29428.181172485383,55677.86611951782,12032.192670949595,47795.16391119847,59333.63736439709,29716.03780559457,24448.89570650323,328744.0222516954,24566.86342851384,0,857.8557249266969,1151.1330746140036,1.2025383415227682,0,0,0.41398958541680553,0,1.3177887139809321,0,0,0,0,0,0
1734421812.122,0.06227781610518021,0.0005972118230414294,0.007825499727838255,0.0005750181522920971,0.0002602906986048022,0.02464955659361961,0.0013314130055198223,0.0009419086725223674,0.0009784067246912307,0.0010210081485433871,970678.7487056395,146553.20538165836,680563.3057837201,38051.50992805419,102562.95309157218,348369.09282140085,208477.19781623277,9221.68364326539,24750.83466522867,21229.02487817389,274749.70091920416,44037.56520541361,278700.81841864844,19133.335149164002,69680.50068803545,124907.3953275893,213476.3921900658,34204.73096366565,25189.396490804567,55677.86611951782,12987.124109304294,47795.16391119847,59909.888897539924,29716.03780559457,24448.89570650323,331669.4360720304,24570.13394911429,0,733.5943264178601,1162.128577734462,1.2134696144578476,0,0,0.4138970794363804,0,1.324471353196769,0,0,0,0,0,0
1734421817.122,0.06257363405794152,0.000602247185580693,0.007809357786583899,0.0005766600259144977,0.0002602906986048022,0.024880280516263134,0.0013302348219450348,0.0009499046908850793,0.0009874279130209073,0.0010302292975559544,970678.7487056395,147801.28408677367,682832.8144036565,38051.50992805419,103461.1761174804,348369.09282140085,207640.64715627593,9221.68364326539,24750.83466522867,21229.02487817389,274749.70091920416,44426.18558212778,279304.9229217487,19133.335149164002,70319.58040154327,124907.3953275893,213176.8472471441,34204.73096366565,25189.396490804567,55677.86611951782,12987.124109304294,47795.16391119847,60412.47881873063,29716.03780559457,24448.89570650323,334594.84989236534,24573.404469714736,0,733.5943264178601,1173.1240808549203,1.2256259724726362,0,0,0.4180471391277354,0,1.337739710111486,0,0,0,0,0,0
1734421822.122,0.06286945201070283,0.0006042435047116174,0.007888540840465285,0.0005766600259144977,0.0002602906986048022,0.02511100443890665,0.001331036696028568,0.0009579007092477915,0.0009964491013505841,0.0010394504465685219,970678.7487056395,149049.36279188894,689867.388254547,38051.50992805419,104359.3991433886,348369.09282140085,207410.60105868406,9221.68364326539,24750.83466522867,21229.02487817389,274749.70091920416,44814.80595884195,282980.77403673093,19133.335149164002,70958.66011505104,124907.3953275893,213371.99697805825,34204.73096366565,25189.396490804567,55677.86611951782,12987.124109304294,47795.16391119847,60930.22413278419,29716.03780559457,24448.89570650323,337520.2637127003,24576.674990315183,0,733.5943264178601,1184.1195839753784,1.2377823304874247,0,0,0.42219719881909046,0,1.3510080670262037,0,0,0,0,0,0
1734421827.122,0.06316526996346415,0.0006042435047116174,0.007906962196039967,0.0005766600259144977,0.0002602906986048022,0.025341728361550176,0.0013318979871257165,0.0009595222035254399,0.0010054702896802607,0.0010486715955810892,970678.7487056395,149769.44461383388,684991.8709911611,38051.50992805419,105257.62216929681,348369.09282140085,200983.23780163768,9221.68364326539,24750.83466522867,21229.02487817389,274749.70091920416,45203.42633555612,283002.9162248051,19133.335149164002,71597.73982855884,124907.3953275893,206875.60956073366,34204.73096366565,25189.396490804567,55677.86611951782,12987.124109304294,47795.16391119847,60627.768549265355,29716.03780559457,24448.89570650323,340445.6775330352,22466.549619902722,0,733.5943264178601,1195.1150870958368,1.2499386885022132,0,0,0.4263472585104454,0,1.364276423940921,0,0,0,0,0,0
1734421832.122,0.06346108791622546,0.0006042435047116174,0.007935771791152183,0.0005766600259144977,0.0002371768411869126,0.023115348586025847,0.0013423667205547368,0.0009595222035254399,0.0010144914780099374,0.0010578927445936564,970678.7487056395,149769.44461383388,662656.8476023598,38051.50992805419,96584.36266666668,307099.11405491404,197416.82260708924,9221.68364326539,24750.83466522867,21229.02487817389,274749.70091920416,45592.0467122703,274752.5679836937,19133.335149164002,65426.77333333334,110480.638762855,203703.22134408593,34204.73096366565,25189.396490804567,55677.86611951782,12987.124109304294,47795.16391119847,56486.2429680139,29716.03780559457,22277.82969294979,305610.8521865713,20159.273893794725,0,733.5943264178601,1206.110590216295,1.2620950465170016,0,0,0.43049731820180054,0,1.3775447808556385,0,0,0,0,0,0
1734421837.122,0.06375690586898676,0.0006042435047116174,0.007966799027691136,0.0005766600259144977,0.0002350077520318726,0.023323203221113312,0.0013423667205547368,0.0009595222035254399,0.0010235126663396142,0.0010671138936062237,970678.7487056395,149769.44461383388,662656.8476023598,38051.50992805419,96584.36266666668,307099.11405491404,197416.82260708924,9221.68364326539,24750.83466522867,21229.02487817389,274749.70091920416,45980.66708898446,274752.5679836937,19133.335149164002,65426.77333333334,110480.638762855,204026.68094071303,34204.73096366565,25189.396490804567,55677.86611951782,12987.124109304294,47795.16391119847,56178.62382776329,29716.03780559457,22074.08889539559,308184.8157330188,20162.54441439517,0,733.5943264178601,1217.1060933367532,1.2742514045317899,0,0,0.4346473778931556,0,1.3908131377703559,0,0,0,0,0,0
1734421842.122,0.061646050471418294,0.0006042435047116174,0.007993243591251534,0.0005766600259144977,0.0002328386628768326,0.023531057856200775,0.0013423667205547368,0.0009595222035254399,0.0010325338546692908,0.0010763350426187912,903004.7201060262,149769.44461383388,651380.5086761632,38051.50992805419,96418.83452862978,307099.11405491404,197416.82260708924,9221.68364326539,24750.83466522867,21229.02487817389,261385.0176803702,46369.28746569864,273043.74059635494,19133.335149164002,65426.77333333334,110480.638762855,204110.21715598623,34204.73096366565,25189.396490804567,55677.86611951782,12067.768333951453,47795.16391119847,55870.09326016153,29716.03780559457,21870.3480978414,308875.62557369575,20165.81493499562,0,733.5943264178601,1228.1015964572114,1.2852889981998834,0,0,0.43715046720670164,0,1.4036718352381279,0,0,0,0,0,0
1734421847.122,0.061685877924485794,0.0006042435047116174,0.008117750557022069,0.0005766600259144977,0.00023066957372179256,0.023738912491288244,0.001341004641007536,0.0009595222035254399,0.0010415550429989674,0.0010855561916313585,895806.4402085342,149769.44461383388,633585.7443811945,38051.50992805419,95520.61150272159,307099.11405491404,193803.216062278,9221.68364326539,24750.83466522867,21229.02487817389,259963.45711001285,46634.44520570057,266749.5174354969,19133.335149164002,65426.77333333334,110480.638762855,200896.9362993003,34204.73096366565,25189.396490804567,55677.86611951782,11969.979265777029,47795.16391119847,51302.743169862995,29716.03780559457,21666.607300287207,308875.62557369575,20169.08545559607,0,733.5943264178601,1239.0970995776697,1.297434784103677,0,0,0.4412845092133413,0,1.416936320979362,0,0,0,0,0,0
