Idle Energy:
kernel_processes: 10589.788000000002
system_processes: 37427.476
sidecar: 2371.1999999999994
vu: 635.2559999999996
uva: 584.059999999999
policy: 246.8640000000001
rabbitmq: 519.2359999999992
api-gateway: 178.0399999999999
orchestrator: 147.02
policy-enforcer: 200.8240000000002
surf: 656.6680000000001
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9946.644000000008
system_processes: 40344.63999999999
sidecar: 2089.9340094000004
vu: 602.996
uva: 561.8320000000008
policy: 196.26000000000045
rabbitmq: 509.02400000000034
api-gateway: 155.83199999999997
orchestrator: 148.98000000000016
policy-enforcer: 183.7519999999999
surf: 352.1519999999996
sql-query: 49.5479061
sql-algorithm: 35.194123499999996
