Idle Energy:
kernel_processes: 10468.888000000345
system_processes: 38658.56799999975
policy: 219.40799999998382
rabbitmq: 551.5439999999943
policy-enforcer: 219.0399999999984
orchestrator: 112.8319999999996
sidecar: 2539.0119999999906
vu: 667.6999999999957
uva: 574.4680000000013
api-gateway: 58.423999999998735
surf: 643.5079999999958
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9485.0039999998
system_processes: 44513.368000000424
policy: 179.75999999998012
rabbitmq: 528.6920000000028
policy-enforcer: 179.85199999999952
orchestrator: 126.10800000000113
sidecar: 2042.5825851999964
vu: 371.1560000000009
uva: 547.4960000000057
api-gateway: 101.52799999999878
surf: 400.0640000000009
sql-query: 119.03908799999999
sql-algorithm: 48.54194699999999
