Idle Energy:
kernel_processes: 10430.555999999962
system_processes: 39163.99999999896
policy: 220.28399999999704
vu: 619.312000000001
sidecar: 2468.6799999999976
uva: 606.9999999999977
policy-enforcer: 220.2199999999995
rabbitmq: 558.0719999999982
orchestrator: 175.97599999999983
surf: 602.4319999999988
api-gateway: 141.6999999999998
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9882.452000000008
system_processes: 41971.835999999996
policy: 199.39599999999348
vu: 612.3919999999964
sidecar: 2130.196499999996
uva: 561.8600000000004
policy-enforcer: 199.19200000000075
rabbitmq: 535.192
orchestrator: 145.09199999999998
surf: 314.25599999999935
api-gateway: 136.89200000000108
sql-algorithm: 61.443
sql-query: 74.9075996
