Idle Energy:
kernel_processes: 10508.876000000077
system_processes: 38573.20399999976
policy: 227.80399999999884
policy-enforcer: 203.89999999999964
rabbitmq: 560.4119999999989
sidecar: 2399.140000000001
surf: 620.2080000000007
vu: 608.8279999999996
uva: 672.2359999999992
api-gateway: 151.7920000000002
orchestrator: 196.72799999999975
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9914.764000000101
system_processes: 41972.50000000019
policy: 189.50399999999394
policy-enforcer: 184.77599999999975
rabbitmq: 523.6000000000018
sidecar: 2005.936000000002
surf: 329.79600000000005
vu: 567.6559999999998
uva: 637.4359999999984
api-gateway: 131.52800000000008
orchestrator: 146.28799999999973
sql-query: 0
sql-algorithm: 0
