run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.021654,200,6.181662
1,200,0.018594,200,6.18928
2,200,0.0203,200,6.194942
3,200,0.022072,200,6.117589
4,200,0.018999,200,6.167791
5,200,0.019851,200,6.268836
6,200,0.019691,200,6.252362
