Idle Energy:
kernel_processes: 10541.411999999991
system_processes: 39225.98800000092
policy: 224.78800000000513
policy-enforcer: 208.63199999999853
rabbitmq: 504.0680000000014
sidecar: 2569.119999999998
surf: 596.8279999999985
vu: 687.7400000000023
uva: 613.9959999999963
api-gateway: 117.70400000000183
orchestrator: 161.40000000000146
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9940.744000000082
system_processes: 42307.78800000006
policy: 193.34800000000106
policy-enforcer: 183.07599999999977
rabbitmq: 497.0960000000001
sidecar: 2190.7153266999867
surf: 311.73999999999916
vu: 657.7800000000024
uva: 561.2000000000065
api-gateway: 117.62400000000052
orchestrator: 137.87199999999942
sql-query: 38.90175930000001
sql-algorithm: 42.4042722
