run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02228,200,5.228438
1,200,0.022979,200,5.237752
2,200,0.022551,200,5.131881
3,200,0.025306,200,5.169419
4,200,0.021504,200,5.190171
5,200,0.02483,200,5.236781
6,200,0.02311,200,5.143953
