run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026329,200,16.489822
1,200,0.020917,200,0.009831
2,200,0.022079,200,0.010609
3,200,0.022556,200,0.00859
4,200,0.019366,200,0.010387
5,200,0.022003,200,0.009115
6,200,0.021024,200,0.011008
