Idle Energy:
kernel_processes: 10486.679999999895
system_processes: 38419.9160000002
policy: 222.76400000000527
sidecar: 2466.5000000000036
uva: 615.8920000000213
rabbitmq: 500.5320000000189
surf: 604.9360000000335
vu: 657.919999999989
api-gateway: 153.28800000000047
orchestrator: 184.95999999999745
policy-enforcer: 183.64000000000496
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10443.199999999837
system_processes: 39535.14399999813
policy: 220.02399999999537
sidecar: 2356.379999999956
uva: 585.0199999999808
rabbitmq: 498.69999999998925
surf: 569.5520000000059
vu: 669.3519999999645
api-gateway: 109.64399999999426
orchestrator: 121.46800000000513
policy-enforcer: 153.7559999999952
sql-algorithm: 0
sql-query: 0
