Idle Energy:
kernel_processes: 10507.18799999985
system_processes: 38110.104000001375
policy: 227.8520000000006
rabbitmq: 541.5439999999998
policy-enforcer: 227.42800000000003
orchestrator: 143.83600000000007
sidecar: 2290.600000000001
vu: 607.2400000000002
uva: 656.0159999999993
api-gateway: 196.66400000000004
surf: 628.4959999999995
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9508.936000000063
system_processes: 43895.12000000072
policy: 170.6719999999913
rabbitmq: 502.3320000000003
policy-enforcer: 166.6639999999995
orchestrator: 144.38400000000001
sidecar: 2029.6844734000006
vu: 383.0999999999996
uva: 578.9840000000003
api-gateway: 136.11199999999977
surf: 391.6999999999997
sql-query: 0
sql-algorithm: 108.994952
