run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023844,200,15.749131
1,200,0.020139,200,7.78861
2,200,0.020352,200,6.544311
3,200,0.02136,200,6.968804
4,200,0.018017,200,9.182756
5,200,0.021515,200,6.20348
6,200,0.019533,200,6.240088
