Idle Energy:
kernel_processes: 10370.891999999682
system_processes: 37879.37999999902
policy: 227.36799999996896
rabbitmq: 518.3200000000029
policy-enforcer: 227.34400000000048
orchestrator: 154.5400000000006
sidecar: 2278.024000000003
vu: 609.5039999999997
uva: 563.6560000000039
api-gateway: 132.6440000000001
surf: 597.5799999999988
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9452.40399999998
system_processes: 44646.85199999952
policy: 182.27999999998164
rabbitmq: 524.9880000000029
policy-enforcer: 178.34399999999863
orchestrator: 148.3520000000014
sidecar: 1943.1846043999994
vu: 350.7999999999998
uva: 563.2520000000012
api-gateway: 100.3360000000002
surf: 376.1839999999962
sql-query: 68.9901186
sql-algorithm: 41.39055359999999
