Idle Energy:
kernel_processes: 10585.851999999935
system_processes: 38125.58800000047
policy: 239.076000000002
policy-enforcer: 214.6360000000001
rabbitmq: 587.3040000000015
sidecar: 2554.599999999999
surf: 593.315999999997
vu: 693.6920000000002
uva: 614.7360000000007
api-gateway: 79.61599999999959
orchestrator: 103.08000000000052
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10018.768000000078
system_processes: 41992.79999999973
policy: 204.2559999999961
policy-enforcer: 199.93199999999882
rabbitmq: 532.8159999999974
sidecar: 2244.8599034999934
surf: 323.66000000000207
vu: 685.399999999993
uva: 565.451999999996
api-gateway: 120.61200000000052
orchestrator: 141.8400000000005
sql-algorithm: 66.6782499
sql-query: 76.26689160000001
