run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.022583,200,6.380351
1,200,0.020123,200,0.010235
2,200,0.039908,200,0.01076
3,200,0.022586,200,0.012327
4,200,0.020469,200,0.009626
5,200,0.020173,200,0.013767
6,200,0.021782,200,0.01
