Idle Energy:
kernel_processes: 10313.119999999646
system_processes: 39388.303999999596
policy: 230.57199999999565
sidecar: 2445.996000000008
rabbitmq: 517.6519999999709
orchestrator: 151.15999999999516
policy-enforcer: 230.31200000001505
surf: 604.2559999999992
vu: 609.5200000000527
api-gateway: 120.62000000000248
uva: 565.291999999967
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9655.555999999828
system_processes: 42819.50399999985
policy: 196.19200000001769
sidecar: 2066.4349287000123
rabbitmq: 503.27999999995154
orchestrator: 147.38000000000162
policy-enforcer: 150.58000000000308
surf: 393.3919999999739
vu: 421.87600000004915
api-gateway: 117.84000000000171
uva: 572.6039999999946
sql-algorithm: 59.60328989999999
sql-query: 87.38674559999998
