Idle Energy:
kernel_processes: 10447.908000000025
system_processes: 38127.03199999999
policy: 223.5040000000002
sidecar: 2081.3599999999997
uva: 630.8960000000003
rabbitmq: 573.6920000000001
vu: 602.4360000000001
policy-enforcer: 223.1640000000002
orchestrator: 147.43199999999993
api-gateway: 172.49600000000004
surf: 599.132
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9876.96
system_processes: 40781.424000000006
policy: 188.98399999999907
sidecar: 1950.5536020000002
uva: 565.8440000000002
rabbitmq: 514.6239999999999
vu: 587.2399999999997
policy-enforcer: 169.99600000000024
orchestrator: 143.25599999999994
api-gateway: 148.38400000000016
surf: 319.4720000000002
sql-algorithm: 98.111674
sql-query: 114.836946
