run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.027794,200,6.415777
1,200,0.027482,200,6.343653
2,200,0.023276,200,6.415884
3,200,0.021103,200,6.390006
4,200,0.023423,200,6.368927
5,200,0.020965,200,14.088573
6,200,0.022668,200,6.546449
