Idle Energy:
kernel_processes: 10560.767999999729
system_processes: 39068.86799999968
policy: 239.07599999999596
rabbitmq: 561.8119999999981
policy-enforcer: 197.9520000000047
orchestrator: 125.39600000000375
sidecar: 2500.155999999992
vu: 724.7199999999867
uva: 614.0079999999944
api-gateway: 125.43600000000376
surf: 628.8800000000047
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9855.456000000238
system_processes: 42175.8759999993
policy: 200.25599999999562
rabbitmq: 565.224000000004
policy-enforcer: 163.5440000000014
orchestrator: 149.88400000000152
sidecar: 2120.5876263999794
vu: 670.4639999999921
uva: 588.0279999999913
api-gateway: 136.4719999999969
surf: 303.51999999999435
sql-algorithm: 0
sql-query: 42.2695988
