Idle Energy:
kernel_processes: 10436.004000000306
system_processes: 38618.395999999484
policy: 224.24000000003505
rabbitmq: 537.8560000000043
policy-enforcer: 224.3200000000011
orchestrator: 201.12000000000168
sidecar: 2394.8839999999987
vu: 604.2839999999975
uva: 563.8039999999899
api-gateway: 131.4719999999991
surf: 624.2200000000054
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9806.1639999996
system_processes: 42472.052000000025
policy: 184.12800000000837
rabbitmq: 501.06399999999695
policy-enforcer: 179.4359999999969
orchestrator: 139.11999999999944
sidecar: 2045.2076187000016
vu: 575.9039999999928
uva: 562.1880000000094
api-gateway: 137.40000000000035
surf: 292.7439999999915
sql-algorithm: 124.21533989999999
sql-query: 168.7043583
