run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.022744,200,6.295678
1,200,0.022504,200,6.368065
2,200,0.019171,200,6.216593
3,200,0.02099,200,6.40098
4,200,0.021492,200,6.296697
5,200,0.022166,200,6.259398
6,200,0.023948,200,6.319549
