Idle Energy:
kernel_processes: 10385.14400000001
system_processes: 38282.4999999997
policy: 221.5800000000211
rabbitmq: 501.91199999999816
policy-enforcer: 192.07200000000162
orchestrator: 163.4519999999999
sidecar: 2422.2719999999867
vu: 594.7959999999944
uva: 566.0239999999977
api-gateway: 126.62800000000013
surf: 600.7480000000038
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9395.524000000169
system_processes: 44930.75999999804
policy: 180.04799999999037
rabbitmq: 452.69999999999527
policy-enforcer: 161.46799999999791
orchestrator: 134.06399999999965
sidecar: 1950.9240237999932
vu: 341.51200000000654
uva: 551.5000000000141
api-gateway: 99.27600000000079
surf: 352.3040000000013
sql-query: 73.78170659999999
sql-algorithm: 81.5225376
