Idle Energy:
kernel_processes: 10509.27199999988
system_processes: 38656.57199999984
policy: 234.6800000000124
rabbitmq: 517.9399999999976
policy-enforcer: 219.30800000000042
orchestrator: 135.7600000000001
sidecar: 2539.707999999997
vu: 672.348
uva: 593.2919999999915
api-gateway: 148.3319999999996
surf: 634.7560000000036
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9339.08800000026
system_processes: 44923.42800000183
policy: 180.2839999999637
rabbitmq: 514.2560000000017
policy-enforcer: 180.24400000000006
orchestrator: 132.67599999999865
sidecar: 1924.021099700006
vu: 323.92800000000005
uva: 547.8520000000049
api-gateway: 117.76800000000081
surf: 343.27600000000103
sql-algorithm: 54.7726825
sql-query: 43.66977270000001
