Idle Energy:
kernel_processes: 10445.2640000002
system_processes: 38095.52800000048
policy: 237.30400000000375
sidecar: 2448.1519999999928
uva: 594.507999999984
rabbitmq: 555.9439999999805
surf: 570.8280000000339
vu: 622.9040000000084
api-gateway: 156.4119999999974
orchestrator: 156.48800000000708
policy-enforcer: 221.90800000000144
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10402.883999999805
system_processes: 38441.03600000056
policy: 232.36799999996865
sidecar: 2410.5600000000386
uva: 584.5359999999823
rabbitmq: 561.4360000000272
surf: 574.2479999999811
vu: 625.3800000000093
api-gateway: 128.6919999999975
orchestrator: 128.7439999999975
policy-enforcer: 164.70799999999758
sql-query: 0
sql-algorithm: 0
