run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02335,200,5.115997
1,200,0.020362,200,0.012281
2,200,0.022112,200,1.013698
3,200,0.023099,200,0.010981
4,200,0.023315,200,0.008904
5,200,0.025335,200,0.010381
6,200,0.022154,200,0.01045
