run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023729,200,5.191959
1,200,0.022788,200,5.155793
2,200,0.022118,500,0.03119
3,200,0.020391,200,5.136748
4,200,0.022586,200,5.190609
5,200,0.024787,200,5.190077
6,200,0.021372,200,5.198354
