Idle Energy:
kernel_processes: 10557.94000000006
system_processes: 39145.36400000003
policy: 227.57200000000387
policy-enforcer: 208.55600000000035
rabbitmq: 538.6479999999995
sidecar: 2465.276
surf: 653.1760000000006
vu: 600.9440000000001
uva: 645.1319999999988
api-gateway: 105.19599999999991
orchestrator: 151.62000000000006
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9933.204000000114
system_processes: 41845.239999999794
policy: 193.3120000000007
policy-enforcer: 182.844
rabbitmq: 529.5159999999992
sidecar: 2100.78628486761
surf: 340.4360000000001
vu: 582.6999999999997
uva: 601.0120000000004
api-gateway: 115.4159999999997
orchestrator: 135.36799999999985
sql-algorithm: 26.069572071471427
sql-query: 27.925403493566236
