Idle Energy:
kernel_processes: 10446.204000000065
system_processes: 39129.63600000013
policy: 223.96399999997206
rabbitmq: 526.0079999999949
policy-enforcer: 207.93599999999665
orchestrator: 99.92399999999968
sidecar: 2540.7360000000144
vu: 649.7439999999959
uva: 613.216000000007
api-gateway: 83.21200000000023
surf: 609.8759999999983
sql-query: 0

Active Energy:
kernel_processes: 9358.627999999831
system_processes: 45474.216738401854
policy: 177.19999999998475
rabbitmq: 528.5280000000006
policy-enforcer: 177.21199999999934
orchestrator: 121.55200000000104
sidecar: 1930.7892827999983
vu: 329.64799999999656
uva: 557.3400000000009
api-gateway: 99.13999999999972
surf: 353.09999999999366
sql-query: 42.439824
sql-algorithm: 96.12992639999999
