Idle Energy:
kernel_processes: 10433.475999999733
system_processes: 38680.7080000009
policy: 226.64000000000016
rabbitmq: 529.0479999999991
policy-enforcer: 226.66000000000014
orchestrator: 114.36400000000036
sidecar: 2281.499999999999
vu: 628.5559999999998
uva: 582.8040000000005
api-gateway: 125.02800000000053
surf: 627.776
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9360.123999999932
system_processes: 45312.462592899356
policy: 177.63200000000262
rabbitmq: 509.6159999999986
policy-enforcer: 177.7960000000002
orchestrator: 123.42799999999922
sidecar: 1947.8833620000023
vu: 324.2800000000001
uva: 547.0719999999976
api-gateway: 114.96400000000038
surf: 354.0720000000013
sql-query: 39.3132852
sql-algorithm: 104.4729339
