run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.021753,200,5.092715
1,200,0.02711,200,5.089421
2,200,0.020945,200,5.137889
3,200,0.021035,200,6.163041
4,200,0.023691,200,5.097476
5,200,0.020592,200,5.116572
6,200,0.024183,200,5.125934
