run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023554,200,7.578294
1,200,0.027883,200,8.037045
2,200,0.025579,200,7.643312
3,200,0.019115,200,7.819489
4,200,0.030436,200,7.681345
5,200,0.031879,200,7.987386
6,200,0.032194,200,14.468325
