run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.024276,200,6.206366
1,200,0.022248,200,6.17322
2,200,0.039963,200,6.124469
3,200,0.023736,200,6.123838
4,200,0.021424,200,6.178233
5,200,0.024973,200,6.107656
6,200,0.025002,200,6.189769
