Idle Energy:
kernel_processes: 10504.984000000015
system_processes: 38751.10399999977
policy: 230.51199999997328
rabbitmq: 587.1160000000029
policy-enforcer: 180.21600000000262
orchestrator: 175.40400000000056
sidecar: 2436.192000000002
vu: 678.8519999999847
uva: 599.6800000000023
api-gateway: 130.84399999999732
surf: 644.5560000000011
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9847.79199999986
system_processes: 42683.10799999976
policy: 187.81200000000158
rabbitmq: 525.8799999999972
policy-enforcer: 160.1439999999983
orchestrator: 137.40000000000018
sidecar: 2007.6742415
vu: 609.2800000000163
uva: 609.9520000000001
api-gateway: 117.00799999999815
surf: 291.26799999999577
sql-algorithm: 34.310241500000004
sql-query: 36.60425550000001
