run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.021191,200,6.167135
1,200,0.023139,200,6.128949
2,200,0.021877,200,6.131708
3,200,0.029958,200,6.177543
4,200,0.0245,200,6.135182
5,200,0.020317,200,6.172424
6,200,0.022861,200,6.235349
