run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02634,200,6.427088
1,200,0.021782,200,6.277769
2,200,0.024718,200,6.518673
3,200,0.02431,200,26.918763
4,200,0.021451,200,9.343811
5,200,0.02296,200,6.446946
6,200,0.030508,200,7.292794
