Idle Energy:
kernel_processes: 10625.052000000063
system_processes: 38996.95199999959
policy: 230.4879999999665
sidecar: 2383.7960000000053
uva: 658.7959999999854
rabbitmq: 528.1120000000034
surf: 697.8240000000053
vu: 647.3719999999918
api-gateway: 127.816000000002
orchestrator: 197.5879999999984
policy-enforcer: 197.1960000000011
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10433.619999999955
system_processes: 39469.62399999869
policy: 222.0239999999683
sidecar: 2431.227999999972
uva: 623.3560000000102
rabbitmq: 508.8519999999965
surf: 662.7000000000044
vu: 597.3920000000011
api-gateway: 130.60000000000377
orchestrator: 154.20799999999807
policy-enforcer: 175.31200000000177
sql-algorithm: 24.967999999999996
sql-query: 0
