Idle Energy:
policy: 199.48399999999177
system_processes: 42645.35653270047
policy-enforcer: 182.92400000000117
orchestrator: 140.0239999999996
sidecar: 2233.831265999999
rabbitmq: 544.9479999999957
surf: 467.8200000000015
uva: 618.343999999988
vu: 510.57200000000495
api-gateway: 125.09999999999903
sql-query: 24.023947200000002
sql-algorithm: 22.8871956

Active Energy:
policy: 181.5359999999975
system_processes: 44457.92400000016
policy-enforcer: 164.16400000000155
orchestrator: 145.75999999999897
sidecar: 2177.1525216000005
rabbitmq: 504.640000000005
surf: 368.3920000000073
uva: 620.5519999999987
vu: 504.9879999999973
api-gateway: 114.45199999999711
sql-query: 129.4326447
sql-algorithm: 92.8153127
