Idle Energy:
kernel_processes: 10452.09600000002
system_processes: 38280.81199999941
policy: 232.45199999999954
policy-enforcer: 232.21200000000073
rabbitmq: 537.3879999999999
sidecar: 2468.3000000000034
surf: 584.7480000000018
vu: 623.0800000000019
uva: 603.1519999999996
api-gateway: 154.66799999999935
orchestrator: 192.45600000000013
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9891.23999999999
system_processes: 41833.65999999964
policy: 196.53600000000233
policy-enforcer: 183.77199999999962
rabbitmq: 516.4159999999993
sidecar: 2155.2209235999976
surf: 318.99600000000055
vu: 634.2800000000001
uva: 567.7239999999982
api-gateway: 111.25600000000028
orchestrator: 130.67600000000058
sql-query: 111.06423600000001
sql-algorithm: 94.0650126
