Idle Energy:
kernel_processes: 10497.620000000092
system_processes: 38311.696000000054
policy: 231.48799999999565
policy-enforcer: 231.4360000000005
rabbitmq: 553.7160000000049
sidecar: 2563.1480000000074
surf: 651.2879999999993
vu: 634.0959999999947
uva: 587.3480000000023
api-gateway: 65.03999999999823
orchestrator: 112.10799999999996
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9838.531999999987
system_processes: 41749.708000000086
policy: 198.9400000000045
policy-enforcer: 187.24400000000145
rabbitmq: 536.7279999999972
sidecar: 2072.8880000000045
surf: 345.0880000000005
vu: 575.2960000000002
uva: 560.1360000000047
api-gateway: 120.76799999999994
orchestrator: 138.0000000000008
sql-algorithm: 0
sql-query: 0
