Idle Energy:
kernel_processes: 10499.411999999817
system_processes: 39586.34799999943
policy: 222.70799999998417
sidecar: 1983.2800000000352
uva: 617.3280000000075
rabbitmq: 527.0359999999966
surf: 593.4880000000037
vu: 670.7880000000075
api-gateway: 95.69200000000093
orchestrator: 111.93199999999099
policy-enforcer: 143.89600000000047
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10390.508000000069
system_processes: 39917.18400000199
policy: 220.12800000000001
sidecar: 2195.384000000013
uva: 591.0799999999953
rabbitmq: 577.4560000000187
surf: 600.2240000000052
vu: 625.9959999999713
api-gateway: 140.61600000000143
orchestrator: 171.31199999999504
policy-enforcer: 175.13599999999656
sql-algorithm: 21.387999999999995
sql-query: 0
