Idle Energy:
kernel_processes: 10361.987999999797
system_processes: 38918.12800000123
policy: 228.80799999999766
sidecar: 2339.1279999999983
rabbitmq: 536.5239999999709
orchestrator: 157.85600000000449
policy-enforcer: 203.19199999999697
surf: 604.3399999999875
vu: 574.9519999999833
api-gateway: 140.27599999999953
uva: 608.3360000000199
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9820.435999999909
system_processes: 43211.340000001
policy: 191.03999999999843
sidecar: 2105.660301100026
rabbitmq: 510.46399999997806
orchestrator: 148.83999999999688
policy-enforcer: 176.8920000000051
surf: 483.411999999952
vu: 376.2399999999907
api-gateway: 127.81599999999682
uva: 678.2679999999946
sql-algorithm: 53.8489615
sql-query: 74.64493619999999
