run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.029222,200,0.01219
1,200,0.027113,200,0.016861
2,200,0.021157,200,1.016675
3,200,0.020646,200,1.015903
4,200,0.025932,200,1.01552
5,200,0.026709,200,0.01083
6,200,0.03016,200,0.007863
