Idle Energy:
kernel_processes: 10381.440000000293
system_processes: 39004.772000000354
policy: 225.95600000000374
sidecar: 2234.5960000000086
rabbitmq: 571.8960000000206
orchestrator: 128.40399999999983
policy-enforcer: 170.53999999999843
surf: 569.7080000000261
vu: 599.7359999999497
api-gateway: 119.50400000000566
uva: 605.5600000000397
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9789.543999999645
system_processes: 42124.38437519961
policy: 193.2160000000062
sidecar: 2040.516499999981
rabbitmq: 502.2480000000268
orchestrator: 149.07599999999564
policy-enforcer: 177.039999999999
surf: 503.4839999999882
vu: 388.12800000000743
api-gateway: 136.35600000000107
uva: 600.7679999999627
sql-algorithm: 64.7925
sql-query: 93.79289109999999
