Idle Energy:
kernel_processes: 10489.05200000045
system_processes: 38887.49199999884
policy: 223.34799999999132
sidecar: 2443.3039999999914
uva: 585.515999999993
rabbitmq: 523.3280000000183
surf: 592.107999999964
vu: 697.2759999999806
api-gateway: 133.88799999999324
orchestrator: 150.47600000000548
policy-enforcer: 223.1679999999913
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10433.783999999985
system_processes: 38931.835999998264
policy: 218.87199999997392
sidecar: 2453.160000000022
uva: 580.4799999999859
rabbitmq: 527.9599999999984
surf: 605.0880000000061
vu: 659.756000000021
api-gateway: 142.81200000000746
orchestrator: 174.3240000000048
policy-enforcer: 195.352000000001
sql-algorithm: 0
sql-query: 0
