run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.023604,200,5.374596
1,200,0.024928,200,5.44775
2,200,0.024749,200,5.142683
3,200,0.023531,200,5.313327
4,200,0.030543,200,5.222636
5,200,0.025495,200,4.956375
6,200,0.027203,200,5.081056
