run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.025277,200,5.22047
1,200,0.024947,200,5.182688
2,200,0.027977,200,6.215386
3,200,0.026716,200,5.300238
4,200,0.028648,200,5.128868
5,200,0.021858,200,5.152797
6,200,0.023573,200,5.144803
