run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.02256,200,0.010034
1,200,0.019859,200,0.010969
2,200,0.018315,200,0.01045
3,200,0.0238,200,0.012158
4,200,0.018439,200,0.012578
5,200,0.019073,200,0.011691
6,200,0.016613,200,0.009649
