Idle Energy:
kernel_processes: 10464.748000000254
system_processes: 38340.64399999733
policy: 227.78800000000527
sidecar: 2560.5799999999867
uva: 582.4280000000207
rabbitmq: 518.6639999999827
surf: 619.9360000000132
vu: 678.347999999995
api-gateway: 139.50799999999828
orchestrator: 194.59599999999605
policy-enforcer: 201.63199999999773
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10421.212000000252
system_processes: 38458.015999998934
policy: 225.80400000000034
sidecar: 2466.372000000055
uva: 579.2399999999839
rabbitmq: 527.6680000000015
surf: 570.2519999999967
vu: 657.412000000022
api-gateway: 134.2159999999977
orchestrator: 134.3999999999977
policy-enforcer: 169.87600000000376
sql-query: 0
sql-algorithm: 0
