run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.019326,400,6.033543
1,200,0.020381,400,6.028741
2,200,0.018908,400,6.030025
3,200,0.0196,400,6.028837
4,200,0.019085,400,6.027487
5,200,0.018121,400,6.024803
6,200,0.020683,400,6.025428
