Idle Energy:
kernel_processes: 10524.076000000234
system_processes: 38357.62799999893
policy: 236.320000000014
sidecar: 2302.2999999999824
uva: 638.5040000000045
rabbitmq: 529.9760000000051
surf: 642.5800000000015
vu: 625.2999999999945
api-gateway: 66.75199999999872
orchestrator: 118.97200000000066
policy-enforcer: 148.5959999999975
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 10385.7519999999
system_processes: 38909.62000000033
policy: 225.50399999999595
sidecar: 2327.3199999999797
uva: 598.1240000000123
rabbitmq: 499.77200000000533
surf: 593.6159999999978
vu: 616.9720000000166
api-gateway: 132.3799999999986
orchestrator: 196.5079999999979
policy-enforcer: 205.3399999999986
sql-query: 0
sql-algorithm: 0
