Idle Energy:
kernel_processes: 10450.280000000028
system_processes: 38480.507999999485
policy: 239.68399999999937
rabbitmq: 492.51600000000195
policy-enforcer: 239.684
orchestrator: 117.37600000000006
sidecar: 2246.2560000000026
vu: 674.1240000000014
uva: 588.9519999999986
api-gateway: 117.46800000000006
surf: 598.7680000000003
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 9389.363999999807
system_processes: 44038.76399999967
policy: 188.7999999999998
rabbitmq: 502.0559999999986
policy-enforcer: 183.83200000000028
orchestrator: 151.74399999999955
sidecar: 1911.4411903999994
vu: 357.9879999999977
uva: 544.0240000000003
api-gateway: 121.48000000000005
surf: 352.0319999999995
sql-algorithm: 0
sql-query: 108.2843948
