run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.022338,200,0.010412
1,200,0.019716,200,0.008101
2,200,0.021182,200,0.013108
3,200,0.019202,200,0.009148
4,200,0.018685,200,0.010988
5,200,0.019461,200,0.010148
6,200,0.020111,200,0.008454
