Idle Energy:
kernel_processes: 10360.719999999972
system_processes: 39633.303999999305
policy: 222.29599999999132
sidecar: 2087.4479999999844
uva: 598.3919999999832
rabbitmq: 552.1680000000024
surf: 616.2039999999968
vu: 581.2320000000251
api-gateway: 86.34399999999732
orchestrator: 139.588
policy-enforcer: 166.7719999999972
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10266.711999999747
system_processes: 39502.7040000015
policy: 215.31999999998757
sidecar: 2152.9400000000055
uva: 571.4560000000085
rabbitmq: 524.3080000000115
surf: 581.0880000000059
vu: 577.2119999999926
api-gateway: 141.30000000000095
orchestrator: 159.612000000002
policy-enforcer: 161.79600000000747
sql-algorithm: 0
sql-query: 0
