run_nr,appr_status_code,appr_exec_time,data_status_code,data_req_exec_time
0,200,0.026447,200,7.823719
1,200,0.026395,200,7.832834
2,200,0.031555,200,8.903037
3,200,0.021652,200,8.032802
4,200,0.02325,200,7.903163
5,200,0.023407,200,7.870221
6,200,0.026773,200,8.097134
