Idle Energy:
kernel_processes: 10438.027999999622
system_processes: 39628.1559999999
policy: 227.9800000000149
sidecar: 2496.016000000022
uva: 588.3680000000021
rabbitmq: 546.5240000000024
surf: 629.7040000000301
vu: 598.0559999999839
api-gateway: 76.23600000000442
orchestrator: 126.4240000000062
policy-enforcer: 143.15599999999853
sql-query: 0
sql-algorithm: 0

Active Energy:
kernel_processes: 10360.16800000045
system_processes: 39358.30000000053
policy: 215.23199999999875
sidecar: 2393.320000000007
uva: 596.7719999999878
rabbitmq: 517.6280000000061
surf: 626.1360000000052
vu: 602.9640000000037
api-gateway: 142.23600000000093
orchestrator: 170.7680000000014
policy-enforcer: 178.84800000000016
sql-algorithm: 0
sql-query: 0
