Idle Energy:
kernel_processes: 10396.503999999783
system_processes: 38935.091999999975
policy: 225.58399999999236
sidecar: 2298.4359999999824
rabbitmq: 537.447999999976
orchestrator: 112.24400000000327
policy-enforcer: 198.97599999999503
surf: 586.5400000000063
vu: 614.164000000041
api-gateway: 95.8959999999996
uva: 636.2399999999592
sql-algorithm: 0
sql-query: 0

Active Energy:
kernel_processes: 9740.707999999964
system_processes: 42162.37600000067
policy: 194.65199999998958
sidecar: 2003.5485000000274
rabbitmq: 522.5160000000244
orchestrator: 140.22400000000542
policy-enforcer: 170.6479999999919
surf: 475.82399999996034
vu: 386.7120000000174
api-gateway: 133.32000000000247
uva: 594.4039999999694
sql-query: 87.22200000000001
sql-algorithm: 62.6265
